zone,well_id,well_licence,permit,activity,location_lsd,length_nca,width_nca,length_ea,width_ea,letter_of_authority,designed_north,designed_east,start_date_of_entry,final_date_of_entry,flag_requested,flagged,salvaged,mulched,bladed,ready_for_drilling,approved_by_drilling,spud,rr,logged,no_abandonment_required,permanent_installation,abandonment,ready_roll_back,roll_back_ready,reclaimed_except_vegetation,as_built,constructed_not_drilled,nill_entry_not_built,lease_length,lease_width,lease_salvaged,lease_remote_sump,lease_snow_fill,log_gps_north_1,log_gps_east_1,log_conifer_1,log_volume_1,log_gps_north_2,log_gps_east_2,log_conifer_2,log_volume_2,location1_number_of_rig_mats,location1_gps_north,location1_gps_east,need_as_built_BASE,date_BASE,gps_north_BASE,gps_east_BASE,EL_BASE,GL_BASE,need_as_built_A,date_A,gps_north_A,gps_east_A,EL_A,GL_A,need_as_built_B,date_B,gps_north_B,gps_east_B,EL_B,GL_B,need_as_built_C,date_C,gps_north_C,gps_east_C,EL_C,GL_C,need_as_built_D,date_D,gps_north_D,gps_east_D,EL_D,GL_D,need_as_built_O1,date_O1,gps_north_O1,gps_east_O1,EL_O1,GL_O1,need_as_built_O2,date_O2,gps_north_O2,gps_east_O2,EL_O2,GL_O2,desc_O2,need_as_built_O3,date_O3,gps_north_O3,gps_east_O3,EL_O3,GL_O3,desc_O3,mainboard
K-06,KC13-021,,MSL072949,,LSD-10 Sec-01 Twp-097 Rge-08 Mer-4,261.78,8,0.00,8,0000-00-00,6360828.549,490862.160,0000-00-00,0000-00-00,0000-00-00,2012-11-07,0000-00-00,0000-00-00,0000-00-00,2012-11-16,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0.00,0,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,111
K-06,KC13-022,,MSL072949,,LSD-10 Sec-01 Twp-097 Rge-08 Mer-4,47.77,8,0.00,8,0000-00-00,6360896.018,490702.086,0000-00-00,0000-00-00,2012-10-28,2012-10-29,0000-00-00,2012-10-30,0000-00-00,2012-11-08,2012-12-04,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-16,2012-11-16,6360896.006,490702.094,0.000,311.700,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,112
K-06,KC13-023,,MSL072949,,LSD-10 Sec-01 Twp-097 Rge-08 Mer-4,0.00,8,0.00,8,0000-00-00,6360968.974,490791.978,0000-00-00,0000-00-00,2012-10-28,2012-10-29,0000-00-00,2012-10-30,0000-00-00,2012-11-08,2012-11-19,2012-11-20 08:30:00,2012-11-22 01:45:00,2012-11-30 00:00:00,,0000-00-00,2012-12-09 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-16,2012-11-16,6360969.011,490792.003,0.000,311.815,2012-11-18,2012-11-16,6360969.011,490792.003,0.000,311.815,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,113
K-06,KC13-026,,MSL072949,,LSD-14 Sec-01 Twp-097 Rge-08 Mer-4,11.80,8,0.00,8,0000-00-00,6361181.769,490403.107,0000-00-00,0000-00-00,0000-00-00,2012-11-05,0000-00-00,2012-11-06,2012-11-09,2012-11-09,2012-11-20,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-16,2012-11-16,6361181.801,490403.107,0.000,310.291,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,114
K-06,KC13-027,,MSL072949,,LSD-14 Sec-01 Twp-097 Rge-08 Mer-4,15.19,8,0.00,8,0000-00-00,6361279.665,490315.794,0000-00-00,0000-00-00,0000-00-00,2012-11-05,0000-00-00,2012-11-06,2012-11-09,2012-11-09,2012-11-23,2012-11-25 16:00:00,2012-11-27 03:00:00,2012-11-28 00:00:00,,0000-00-00,2012-12-08 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-16,2012-11-16,6361279.696,490315.804,0.000,309.491,0000-00-00,2012-11-16,6361279.696,490315.804,0.000,309.491,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,115
K-06,KC13-028,,MSL072949,,LSD-14 Sec-01 Twp-097 Rge-08 Mer-4,189.05,8,27.60,8,0000-00-00,6361406.612,490396.047,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-10,2012-11-10,2012-12-01,2012-11-21 13:30:00,2012-11-22 10:30:00,2012-11-24 00:00:00,,0000-00-00,2012-12-04 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0.00,0,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-16,2012-11-16,6361406.608,490395.993,0.000,309.578,0000-00-00,2012-11-16,6361406.608,490395.993,0.000,309.578,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,116
K-06,KC13-029,,MSL072949,,LSD-03 Sec-12 Twp-097 Rge-08 Mer-4,75.65,8,0.00,8,0000-00-00,6361477.483,490493.494,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-10,2012-11-10,2012-11-19,2012-11-20 21:30:00,2012-11-22 12:00:00,2012-11-23 00:00:00,,0000-00-00,2012-12-04 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0.00,0,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-16,2012-11-17,6361477.510,490493.530,0.000,309.579,0000-00-00,2012-11-17,6361477.510,490493.530,0.000,309.579,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,117
K-06,KC13-030,,MSL072949,,LSD-02 Sec-12 Twp-097 Rge-08 Mer-4,100.00,8,0.00,8,0000-00-00,6361597.165,490622.711,0000-00-00,0000-00-00,2012-10-29,2012-10-30,0000-00-00,2012-10-31,0000-00-00,2012-11-08,2012-11-19,2012-11-22 04:30:00,2012-11-23 16:45:00,2012-11-24 00:00:00,,0000-00-00,2012-12-02 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-19,2012-11-19,6361597.205,490622.707,0.000,310.162,0000-00-00,2012-11-19,6361597.205,490622.707,0.000,310.162,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,118
K-06,KC13-031,,MSL072949,,LSD-02 Sec-12 Twp-097 Rge-08 Mer-4,19.55,8,0.00,8,0000-00-00,6361717.551,490856.868,0000-00-00,0000-00-00,0000-00-00,2012-11-04,0000-00-00,2012-11-05,0000-00-00,2012-11-16,2012-11-25,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-19,2012-11-19,6361717.622,490856.863,0.000,310.113,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,119
K-06,KC13-032,,MSL072949,,LSD-07 Sec-12 Twp-097 Rge-08 Mer-4,0.00,8,0.00,8,0000-00-00,6361861.749,490899.201,0000-00-00,0000-00-00,0000-00-00,2012-11-04,0000-00-00,2012-11-05,2012-12-16,2012-12-05,2012-12-12,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-19,2012-11-20,6361861.711,490899.201,0.000,311.020,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,120
K-06,KC13-033,,MSL072949,,LSD-02 Sec-12 Twp-097 Rge-08 Mer-4,0.00,8,0.00,8,0000-00-00,6361712.259,490710.024,0000-00-00,0000-00-00,0000-00-00,2012-11-04,2012-11-05,2012-11-05,2012-11-10,2012-11-10,2012-11-25,2012-12-01 08:30:00,2012-12-02 16:30:00,2012-12-03 00:00:00,,0000-00-00,2012-12-09 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-16,2012-11-17,6361712.291,490709.995,0.000,309.689,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,121
K-06,KC13-034,,MSL072949,,LSD-03 Sec-12 Twp-097 Rge-08 Mer-4,100.00,8,0.00,8,0000-00-00,6361597.077,490522.285,0000-00-00,0000-00-00,2012-10-29,2012-10-30,0000-00-00,2012-10-31,0000-00-00,2012-11-08,2012-11-19,2012-11-23 23:00:00,2012-11-25 13:30:00,2012-11-26 00:00:00,,0000-00-00,2012-12-02 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-19,2012-11-19,6361597.122,490522.303,0.000,309.628,0000-00-00,2012-11-19,6361597.122,490522.303,0.000,309.628,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,122
K-06,KC13-035,,MSL072949,,LSD-03 Sec-12 Twp-097 Rge-08 Mer-4,0.00,8,60.51,8,0000-00-00,6361504.561,490403.107,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-10,2012-11-10,2012-11-18,2012-11-20 12:30:00,2012-11-21 10:30:00,2012-11-23 00:00:00,,0000-00-00,2012-12-02 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0.00,0,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-16,2012-11-17,6361504.608,490403.094,0.000,309.306,0000-00-00,2012-11-17,6361504.608,490403.094,0.000,309.306,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,123
K-06,KC13-036,,MSL072949,,LSD-14 Sec-01 Twp-097 Rge-08 Mer-4,53.53,8,29.93,8,0000-00-00,6361340.519,490188.794,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-04,0000-00-00,2012-11-16,2012-11-23,2012-11-25 17:00:00,2012-11-27 00:00:00,2012-11-28 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0.00,0,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,0000-00-00,2012-11-16,6361340.527,490188.811,0.000,308.352,0000-00-00,2012-11-16,6361340.527,490188.811,0.000,308.352,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,124
K-06,KC13-037,,MSL072949,,LSD-04 Sec-12 Twp-097 Rge-08 Mer-4,58.32,8,21.46,8,0000-00-00,6361430.477,490097.512,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-17,2012-11-28,2012-12-12,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-12-16,2012-12-16,6361430.509,490097.503,0.000,307.568,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,125
K-06,KC13-038,,MSL072949,,LSD-03 Sec-12 Twp-097 Rge-08 Mer-4,66.29,8,24.68,8,0000-00-00,6361474.134,490190.117,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-07,2012-11-10,2012-11-10,2012-11-23,2012-11-27 04:15:00,2012-11-28 16:30:00,2012-11-29 00:00:00,,0000-00-00,2012-12-03 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-16,2012-11-16,6361474.084,490190.095,0.000,308.455,0000-00-00,2012-11-16,6361474.084,490190.095,0.000,308.455,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,126
K-06,KC13-039,,MSL072949,,LSD-03 Sec-12 Twp-097 Rge-08 Mer-4,78.86,8,23.97,8,0000-00-00,6361523.992,490300.814,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,2012-11-03,2012-11-09,2012-11-09,2012-11-23,2012-11-25 09:45:00,2012-11-26 17:00:00,2012-11-27 00:00:00,,0000-00-00,2012-12-02 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0.00,0,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,0000-00-00,2012-11-17,6361523.993,490300.789,0.000,309.061,0000-00-00,2012-11-17,6361523.993,490300.789,0.000,309.061,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,127
K-06,KC13-040,,MSL072949,,LSD-03 Sec-12 Twp-097 Rge-08 Mer-4,32.89,8,0.00,8,0000-00-00,6361707.813,490466.917,0000-00-00,0000-00-00,2012-10-29,2012-10-30,0000-00-00,2012-10-31,2012-11-10,2012-11-10,2012-11-25,2012-12-02 23:15:00,2012-12-03 18:00:00,2012-12-03 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-16,2012-11-18,6361707.821,490466.901,0.000,309.352,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,128
K-06,KC13-041,,MSL072949,,LSD-02 Sec-12 Twp-097 Rge-08 Mer-4,61.22,8,124.07,8,0000-00-00,6361807.103,490546.588,0000-00-00,0000-00-00,2012-10-29,2012-10-30,0000-00-00,2012-11-01,2012-11-10,2012-11-10,2012-11-20,2012-11-24 14:15:00,2012-11-25 13:30:00,2012-11-26 00:00:00,,0000-00-00,2012-12-04 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-16,2012-11-18,6361807.103,490546.595,0.000,309.150,0000-00-00,2012-11-18,6361807.103,490546.595,0.000,309.150,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,129
K-06,KC13-042,,MSL072949,,LSD-07 Sec-12 Twp-097 Rge-08 Mer-4,53.36,8,0.00,8,0000-00-00,6361831.322,490651.815,0000-00-00,0000-00-00,2012-10-29,2012-10-30,0000-00-00,2012-10-31,2012-11-11,2012-11-11,2012-11-25,2012-11-27 10:00:00,2012-11-28 13:00:00,2012-11-28 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-16,2012-11-17,6361831.249,490651.793,0.000,309.369,0000-00-00,2012-11-17,6361831.249,490651.793,0.000,309.369,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,130
K-06,KC13-043,,MSL072949,,LSD-07 Sec-12 Twp-097 Rge-08 Mer-4,0.00,8,77.20,8,0000-00-00,6361925.249,490740.451,0000-00-00,0000-00-00,2012-10-29,2012-10-30,0000-00-00,2012-10-31,2012-11-11,2012-12-05,2012-12-12,2012-11-29 00:30:00,2012-12-01 03:30:00,2012-12-01 00:00:00,,0000-00-00,2012-12-10 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-16,2012-11-17,6361925.205,490740.473,0.000,309.525,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,131
K-06,KC13-045,,MSL072949,,LSD-08 Sec-12 Twp-097 Rge-08 Mer-4,74.31,8,21.11,8,0000-00-00,6362121.041,490938.889,0000-00-00,0000-00-00,0000-00-00,2012-10-31,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00 00:00:00,0000-00-00 00:00:00,0000-00-00 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0.00,0,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-20,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,132
K-06,KC13-046,,MSL072949,,LSD-07 Sec-12 Twp-097 Rge-08 Mer-4,19.98,8,0.00,8,0000-00-00,6362056.218,490773.524,0000-00-00,0000-00-00,0000-00-00,2012-10-31,0000-00-00,2012-11-01,2012-11-11,2012-11-11,2012-11-25,2012-12-04 03:00:00,2012-12-05 05:00:00,2012-12-06 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-16,2012-11-13,6362056.204,490773.507,0.000,310.783,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,133
K-06,KC13-047,,MSL072949,,LSD-07 Sec-12 Twp-097 Rge-08 Mer-4,44.03,8,0.00,8,0000-00-00,6361921.942,490526.138,0000-00-00,0000-00-00,0000-00-00,2012-10-31,0000-00-00,2012-11-01,2012-11-11,2012-11-11,2012-11-25,2012-12-05 11:30:00,2012-12-07 03:30:00,2012-12-07 00:00:00,,0000-00-00,0000-00-00 00:00:00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,0000-00-00,50.00,50,N,,,0.000,0.000,,0.000,0.000,0.000,,0.000,0,0.000,0.000,2012-11-16,2012-11-13,6361921.892,490526.106,0.000,308.729,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,0000-00-00,0000-00-00,0.000,0.000,0.000,0.000,,134
